accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,FirstOrderedDate,LastOrderedDate,NumQtrsPerOrder,NumYearsOfUser,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode
1012350.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-08-02,2019-08-02,-1.0,3.0,0.0,0.0,1.0,696.0,1.0,166.15,11,CA
1019459.0,0.0,0.0,0.0,1.0,WillNot_Churn,WillNot_Churn,49.0,147.0,WillNot_Churn,3.0,2021-02-03,2021-05-12,1.0,3.0,0.0,1.0,0.0,145.0,7.0,1594.3600000000001,7,US
849467.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,190.0,570.0,WillNot_Churn,2.0,2020-10-08,2021-04-16,2.0,2.0,1.0,0.0,0.0,263.0,5.0,3011.0,6,US
832690.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-01-21,2019-01-21,-1.0,3.0,1.0,0.0,0.0,889.0,6.0,133.0,11,US
1009679.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-03-15,2019-03-15,-1.0,3.0,0.0,0.0,1.0,836.0,3.0,364.5,10,US
1015486.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,207.0,621.0,WillNot_Churn,3.0,2020-01-20,2021-03-10,2.0,2.0,0.0,1.0,0.0,525.0,3.0,825.24,8,US
1011785.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-06-28,2019-06-28,-1.0,3.0,0.0,1.0,0.0,731.0,1.0,185.0,11,US
1005679.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-07-03,2019-07-03,-1.0,3.0,1.0,0.0,0.0,726.0,1.0,190.0,11,US
1022945.0,0.0,0.0,0.0,1.0,WillNot_Churn,WillNot_Churn,23.0,69.0,WillNot_Churn,2.0,2021-04-21,2021-05-14,-1.0,3.0,0.0,1.0,0.0,68.0,5.0,1975.24,7,US
1015600.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,39.0,117.0,WillNot_Churn,10.0,2020-06-04,2021-06-11,1.0,2.0,1.0,0.0,0.0,389.0,45.0,102060.0,4,US
1012254.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,26.0,78.0,WillNot_Churn,15.0,2019-07-29,2021-05-24,1.0,1.0,1.0,0.0,1.0,700.0,15.0,13575.2,6,US
1019591.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,62.0,186.0,Will_Churn,2.0,2020-10-15,2020-12-16,-1.0,3.0,0.0,0.0,1.0,256.0,2.0,1189.55,8,US
871539.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-09-22,2020-09-22,-1.0,3.0,0.0,0.0,1.0,279.0,1.0,900.0,8,US
866229.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-11-19,2019-11-19,-1.0,3.0,1.0,0.0,0.0,587.0,3.0,589.6,9,US
1009830.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,38.0,114.0,Will_Churn,6.0,2019-10-01,2020-02-11,1.0,2.0,0.0,1.0,0.0,636.0,49.0,6348.0,5,US
1010419.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-04-17,2019-04-17,-1.0,3.0,0.0,0.0,1.0,803.0,1.0,134.1,11,US
1023041.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-04-26,2021-04-26,-1.0,3.0,0.0,0.0,1.0,63.0,1.0,825.6,8,US
1007270.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-07-30,2019-07-30,-1.0,3.0,1.0,0.0,0.0,699.0,1.0,196.0,11,US
1015658.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,41.0,123.0,Will_Churn,12.0,2020-02-03,2020-11-09,1.0,3.0,0.0,1.0,0.0,511.0,20.0,21887.72,5,US
1010967.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-05-20,2019-05-20,-1.0,3.0,0.0,0.0,1.0,770.0,1.0,136.22,11,US
1012372.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,115.0,345.0,WillNot_Churn,5.0,2020-01-10,2021-03-17,1.0,2.0,0.0,1.0,0.0,535.0,6.0,1384.6,8,US
1009886.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-03-27,2019-03-27,-1.0,3.0,1.0,0.0,0.0,824.0,3.0,772.0,10,US
1002431.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,489.0,1467.0,WillNot_Churn,2.0,2019-12-06,2021-04-08,6.0,2.0,0.0,1.0,0.0,570.0,4.0,3657.0,7,US
1023133.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-04-30,2021-04-30,-1.0,3.0,0.0,1.0,0.0,59.0,1.0,166.52,9,US
1012718.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,149.0,447.0,WillNot_Churn,4.0,2019-08-26,2021-05-03,2.0,1.0,0.0,1.0,0.0,672.0,6.0,1773.52,9,US
1011562.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-07-08,2019-07-08,-1.0,3.0,1.0,0.0,0.0,721.0,23.0,24959.4,6,US
1006416.0,0.0,0.0,0.0,1.0,WillNot_Churn,WillNot_Churn,66.0,198.0,WillNot_Churn,2.0,2021-02-19,2021-04-26,1.0,3.0,1.0,0.0,0.0,129.0,16.0,14875.0,4,US
1019710.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-10-30,2020-10-30,-1.0,3.0,0.0,0.0,1.0,241.0,1.0,249.0,9,US
1011930.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-03-09,2020-03-09,-1.0,3.0,0.0,1.0,0.0,476.0,3.0,135.24,9,US
1023149.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-05-03,2021-05-03,-1.0,3.0,0.0,1.0,0.0,56.0,2.0,2951.36,7,US
1012748.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-08-27,2019-08-27,-1.0,3.0,0.0,1.0,0.0,671.0,3.0,618.0,10,US
1004651.0,0.0,0.0,0.0,1.0,WillNot_Churn,WillNot_Churn,44.0,132.0,WillNot_Churn,2.0,2021-01-19,2021-03-04,-1.0,3.0,0.0,1.0,0.0,160.0,8.0,1192.32,6,US
1015696.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,213.0,639.0,WillNot_Churn,3.0,2020-03-11,2021-05-12,2.0,2.0,1.0,0.0,0.0,474.0,10.0,6567.35,6,US
867749.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-01-09,2020-01-09,-1.0,3.0,0.0,0.0,1.0,536.0,3.0,226.8,9,US
1008202.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,251.0,753.0,WillNot_Churn,3.0,2019-11-14,2021-03-30,2.0,1.0,0.0,1.0,0.0,592.0,4.0,310.96,9,US
1015685.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-02-06,2020-02-06,-1.0,3.0,0.0,1.0,0.0,508.0,2.0,364.32,10,US
1020020.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-11-10,2020-11-10,-1.0,3.0,0.0,0.0,1.0,230.0,1.0,215.38,9,CA
1012222.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-07-26,2019-07-26,-1.0,3.0,0.0,0.0,1.0,703.0,1.0,185.0,11,US
1023254.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-05-13,2021-05-13,-1.0,3.0,0.0,1.0,0.0,46.0,1.0,793.96,9,US
1016233.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,211.0,633.0,WillNot_Churn,3.0,2020-03-16,2021-05-13,2.0,2.0,0.0,1.0,0.0,469.0,3.0,3887.0,7,US
1012963.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,169.0,507.0,WillNot_Churn,5.0,2019-09-10,2021-05-20,2.0,1.0,0.0,1.0,0.0,657.0,5.0,1173.6,8,US
1009965.0,0.0,1.0,0.0,0.0,Will_Churn,WillNot_Churn,259.0,777.0,WillNot_Churn,2.0,2019-03-26,2019-12-10,3.0,3.0,1.0,0.0,0.0,825.0,5.0,1297.5,9,US
1011944.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,226.0,678.0,WillNot_Churn,2.0,2020-06-02,2021-01-14,3.0,2.0,0.0,1.0,0.0,391.0,4.0,1907.16,8,US
1010247.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-05-25,2021-05-25,-1.0,3.0,0.0,1.0,0.0,34.0,1.0,993.6,8,US
1023582.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-06-18,2021-06-18,-1.0,3.0,1.0,0.0,0.0,10.0,3.0,984.75,7,US
1004760.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,360.0,1080.0,WillNot_Churn,3.0,2019-05-16,2021-05-05,4.0,1.0,1.0,1.0,0.0,774.0,3.0,1290.04,9,US
1016257.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,175.0,525.0,WillNot_Churn,3.0,2020-03-17,2021-03-03,2.0,2.0,0.0,1.0,0.0,468.0,5.0,3159.2799999999997,7,US
1003393.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-11-30,2020-11-30,-1.0,3.0,0.0,1.0,0.0,210.0,1.0,826.16,8,US
1012483.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,78.0,234.0,Will_Churn,2.0,2019-08-14,2019-10-31,1.0,3.0,0.0,0.0,1.0,684.0,11.0,952.0,8,US
1012042.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-02-25,2021-02-25,-1.0,3.0,1.0,0.0,0.0,123.0,2.0,338.46,9,CA
1010442.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,4.0,12.0,Will_Churn,2.0,2020-08-17,2020-08-21,-1.0,3.0,0.0,1.0,0.0,315.0,16.0,2870.4,5,US
1023736.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-06-10,2021-06-10,-1.0,3.0,0.0,1.0,0.0,18.0,2.0,327.52,9,US
1012451.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,31.0,93.0,Will_Churn,5.0,2019-12-06,2020-05-06,1.0,2.0,0.0,1.0,0.0,570.0,5.0,3806.96,7,US
1016974.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,19.0,57.0,WillNot_Churn,16.0,2020-05-14,2021-05-20,1.0,2.0,0.0,1.0,0.0,410.0,43.0,26154.680000000004,4,US
1010076.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-03-27,2019-03-27,-1.0,3.0,1.0,0.0,0.0,824.0,1.0,1108.8,10,US
1015843.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,7.0,21.0,Will_Churn,2.0,2020-02-20,2020-02-27,-1.0,3.0,0.0,1.0,0.0,494.0,15.0,1343.1999999999998,7,US
1010329.0,0.0,0.0,0.0,1.0,WillNot_Churn,WillNot_Churn,31.0,93.0,WillNot_Churn,2.0,2021-04-06,2021-05-07,-1.0,3.0,0.0,1.0,0.0,83.0,15.0,427.79999999999995,7,US
1023824.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-06-14,2021-06-14,-1.0,3.0,0.0,1.0,0.0,14.0,1.0,210.68,9,US
1011590.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-12-04,2019-12-04,-1.0,3.0,0.0,1.0,0.0,572.0,1.0,391.0,10,US
1013216.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,144.0,432.0,WillNot_Churn,3.0,2019-09-24,2020-07-09,2.0,2.0,0.0,1.0,0.0,643.0,10.0,2010.48,7,US
1020456.0,0.0,0.0,1.0,1.0,WillNot_Churn,Will_Churn,43.0,129.0,Will_Churn,2.0,2020-12-08,2021-01-20,1.0,2.0,0.0,0.0,1.0,202.0,3.0,2170.05,7,US
828693.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-06-27,2019-06-27,-1.0,3.0,0.0,0.0,1.0,732.0,1.0,742.5,11,US
1015992.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,41.0,123.0,Will_Churn,5.0,2020-03-02,2020-12-04,2.0,3.0,0.0,1.0,0.0,483.0,6.0,4320.320000000001,7,US
1020448.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,85.0,255.0,WillNot_Churn,3.0,2020-12-23,2021-06-11,2.0,2.0,1.0,0.0,1.0,187.0,7.0,3537.82,6,US
1023942.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-06-18,2021-06-18,-1.0,3.0,0.0,1.0,0.0,10.0,1.0,844.56,8,US
1012344.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,273.0,819.0,WillNot_Churn,3.0,2019-11-25,2021-05-24,3.0,2.0,0.0,1.0,0.0,581.0,3.0,235.52000000000004,9,US
871896.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-05-20,2021-05-20,-1.0,3.0,1.0,0.0,0.0,39.0,3.0,1726.2,7,US
1011429.0,0.0,0.0,1.0,0.0,Will_Churn,WillNot_Churn,126.0,378.0,WillNot_Churn,2.0,2020-08-10,2020-12-14,1.0,3.0,1.0,0.0,1.0,322.0,2.0,426.0,9,US
1012283.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,290.0,870.0,WillNot_Churn,3.0,2019-07-31,2021-03-02,3.0,1.0,1.0,1.0,0.0,698.0,3.0,698.84,10,US
1011564.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-06-19,2019-06-19,-1.0,3.0,0.0,0.0,1.0,740.0,1.0,186.92,11,CA
1016101.0,0.0,0.0,1.0,0.0,Will_Churn,WillNot_Churn,220.0,660.0,WillNot_Churn,2.0,2020-03-09,2020-10-15,3.0,3.0,0.0,1.0,0.0,476.0,3.0,2089.38,8,US
1006858.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,42.0,126.0,Will_Churn,2.0,2019-09-12,2019-10-24,1.0,3.0,0.0,1.0,0.0,655.0,2.0,520.0,10,US
1020485.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,14.0,42.0,WillNot_Churn,9.0,2020-12-15,2021-06-14,1.0,2.0,1.0,0.0,0.0,195.0,18.0,10986.7,4,US
1014095.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,67.0,201.0,WillNot_Churn,7.0,2019-11-13,2021-03-26,2.0,1.0,0.0,1.0,0.0,593.0,32.0,1781.1200000000001,6,US
1017189.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-03-23,2021-03-23,-1.0,3.0,1.0,0.0,0.0,97.0,1.0,805.0,8,US
1013425.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-10-08,2019-10-08,-1.0,3.0,0.0,1.0,0.0,629.0,1.0,170.2,10,US
1013422.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,171.0,513.0,WillNot_Churn,2.0,2019-11-05,2020-04-24,2.0,2.0,1.0,0.0,0.0,601.0,7.0,4367.4400000000005,7,US
873881.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-01-08,2021-01-08,-1.0,3.0,0.0,0.0,1.0,171.0,1.0,653.6,9,US
1010861.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,55.0,165.0,Will_Churn,5.0,2019-05-14,2021-01-07,2.0,1.0,1.0,0.0,0.0,776.0,10.0,1864.5,8,US
1014343.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,1.0,3.0,Will_Churn,3.0,2019-11-20,2019-11-22,-1.0,3.0,0.0,1.0,0.0,586.0,23.0,1282.48,7,US
1008478.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-02-15,2019-02-15,-1.0,3.0,1.0,0.0,0.0,864.0,2.0,370.0,12,US
1013494.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,322.0,966.0,WillNot_Churn,2.0,2019-10-14,2020-08-31,3.0,2.0,0.0,1.0,0.0,623.0,6.0,1097.56,8,US
1013713.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-10-29,2019-10-29,-1.0,3.0,0.0,1.0,0.0,608.0,1.0,264.96,10,US
835966.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-02-19,2021-02-19,-1.0,3.0,1.0,0.0,0.0,129.0,1.0,756.0,9,US
1001592.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-11-17,2020-11-17,-1.0,3.0,1.0,0.0,0.0,223.0,1.0,513.6,9,US
1012490.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-08-13,2019-08-13,-1.0,3.0,1.0,0.0,0.0,685.0,1.0,3290.0,9,US
1016299.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,187.0,561.0,WillNot_Churn,3.0,2020-03-23,2021-04-02,2.0,2.0,0.0,1.0,0.0,462.0,3.0,1121.4800000000002,8,US
1012515.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,43.0,129.0,WillNot_Churn,7.0,2019-11-13,2021-03-03,2.0,1.0,0.0,1.0,0.0,593.0,14.0,7397.72,6,US
1006123.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-08-26,2019-08-26,-1.0,3.0,0.0,1.0,0.0,672.0,8.0,642.0,9,US
1013503.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-10-11,2019-10-11,-1.0,3.0,0.0,1.0,0.0,626.0,1.0,170.2,10,US
1003664.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,46.0,138.0,Will_Churn,3.0,2020-09-21,2020-12-22,1.0,3.0,1.0,0.0,0.0,280.0,10.0,5664.87,5,US
1020731.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-12-17,2020-12-17,-1.0,3.0,0.0,1.0,0.0,193.0,10.0,2082.5,6,US
836018.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-05-29,2020-05-29,-1.0,3.0,0.0,0.0,1.0,395.0,1.0,1552.5,9,US
1012879.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-09-06,2019-09-06,-1.0,3.0,1.0,0.0,0.0,661.0,4.0,2600.0,7,US
1010441.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,29.0,87.0,WillNot_Churn,15.0,2019-09-23,2021-05-03,1.0,1.0,0.0,1.0,0.0,644.0,24.0,12965.459999999995,5,US
1021223.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-01-14,2021-01-14,-1.0,3.0,0.0,0.0,1.0,165.0,1.0,909.0,8,US
1012571.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,29.0,87.0,WillNot_Churn,15.0,2019-08-19,2021-06-11,1.0,1.0,1.0,1.0,0.0,679.0,31.0,29240.72,5,US
1013578.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,110.0,330.0,Will_Churn,2.0,2019-10-16,2020-02-03,1.0,2.0,0.0,1.0,0.0,621.0,3.0,1417.72,8,US
1020789.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-12-20,2020-12-20,-1.0,3.0,0.0,1.0,0.0,190.0,2.0,1450.95,8,US
1002393.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-11-06,2019-11-06,-1.0,3.0,0.0,1.0,0.0,600.0,1.0,611.8,10,US
1016606.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,80.0,240.0,WillNot_Churn,7.0,2020-04-09,2021-05-21,1.0,2.0,0.0,1.0,0.0,445.0,22.0,7240.4,6,US
1021527.0,0.0,0.0,0.0,1.0,WillNot_Churn,WillNot_Churn,24.0,72.0,WillNot_Churn,5.0,2021-01-29,2021-05-13,1.0,3.0,0.0,1.0,0.0,150.0,16.0,6198.44,5,US
1012652.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-10-16,2019-10-16,-1.0,3.0,0.0,1.0,0.0,621.0,3.0,207.0,9,US
1014919.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,57.0,171.0,WillNot_Churn,10.0,2020-02-07,2021-06-09,1.0,2.0,1.0,0.0,1.0,507.0,91.0,16736.0,4,US
1006542.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-02-23,2021-02-23,-1.0,3.0,0.0,1.0,0.0,125.0,100.0,5336.0,4,US
1013579.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-10-16,2019-10-16,-1.0,3.0,0.0,1.0,0.0,621.0,1.0,170.2,10,US
1013856.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,593.0,1779.0,WillNot_Churn,2.0,2019-10-25,2021-06-09,6.0,2.0,0.0,1.0,0.0,612.0,24.0,7713.28,6,US
1020877.0,0.0,0.0,1.0,1.0,WillNot_Churn,Will_Churn,45.0,135.0,Will_Churn,2.0,2020-12-22,2021-02-05,1.0,2.0,0.0,1.0,0.0,188.0,2.0,2743.06,7,US
846151.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-12-31,2019-12-31,-1.0,3.0,1.0,0.0,0.0,545.0,2.0,4789.75,8,US
1016624.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-04-27,2020-04-27,-1.0,3.0,0.0,0.0,1.0,427.0,2.0,2632.5,8,US
1021698.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-02-12,2021-02-12,-1.0,3.0,0.0,0.0,1.0,136.0,1.0,124.0,9,US
1012767.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,232.0,696.0,WillNot_Churn,4.0,2019-08-28,2021-02-09,2.0,1.0,0.0,1.0,0.0,670.0,5.0,2758.04,8,US
1005099.0,0.0,0.0,0.0,1.0,WillNot_Churn,WillNot_Churn,71.0,213.0,WillNot_Churn,2.0,2021-03-11,2021-05-21,1.0,3.0,0.0,1.0,0.0,109.0,5.0,132.48,8,US
1006226.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,230.0,690.0,WillNot_Churn,3.0,2019-09-13,2020-12-16,2.0,2.0,0.0,1.0,0.0,654.0,6.0,946.62,8,US
1013727.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,520.0,1560.0,WillNot_Churn,2.0,2019-10-22,2021-03-25,5.0,2.0,0.0,1.0,0.0,615.0,8.0,1664.2800000000002,7,US
825044.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-10-16,2020-10-16,-1.0,3.0,0.0,0.0,1.0,255.0,1.0,725.4,9,US
1017651.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,52.0,156.0,Will_Churn,4.0,2020-06-23,2020-12-21,1.0,3.0,0.0,1.0,0.0,370.0,53.0,88596.21,4,US
1013913.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-11-05,2019-11-05,-1.0,3.0,0.0,1.0,0.0,601.0,1.0,170.2,10,US
1013857.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-11-11,2019-11-11,-1.0,3.0,0.0,1.0,0.0,595.0,1.0,264.96,10,US
1020915.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,172.0,516.0,WillNot_Churn,2.0,2020-12-24,2021-06-14,2.0,2.0,0.0,1.0,0.0,186.0,3.0,2380.15,7,US
854698.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-04-02,2019-04-02,-1.0,3.0,1.0,0.0,0.0,818.0,1.0,2360.75,10,US
1004272.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,237.0,711.0,WillNot_Churn,5.0,2019-05-06,2021-06-14,3.0,1.0,1.0,1.0,0.0,784.0,9.0,2307.0,8,US
1013372.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,51.0,153.0,WillNot_Churn,11.0,2019-10-02,2021-04-23,2.0,1.0,0.0,1.0,0.0,635.0,28.0,14931.6,5,US
1016729.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,29.0,87.0,Will_Churn,2.0,2020-04-22,2020-05-21,-1.0,3.0,0.0,1.0,0.0,432.0,2.0,1154.6,9,US
1021757.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-02-18,2021-02-18,-1.0,3.0,0.0,1.0,0.0,130.0,5.0,1659.68,7,US
1013118.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,304.0,912.0,WillNot_Churn,3.0,2019-09-20,2021-05-21,4.0,2.0,0.0,1.0,0.0,647.0,22.0,765.64,8,US
1006946.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,284.0,852.0,WillNot_Churn,2.0,2020-09-03,2021-06-14,3.0,2.0,0.0,1.0,0.0,298.0,3.0,183.07999999999998,8,US
1017792.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,104.0,312.0,WillNot_Churn,3.0,2020-06-25,2021-01-20,2.0,2.0,0.0,1.0,0.0,368.0,36.0,2174.88,5,US
